fips,year,total_subs_adj
31093,2017,12631049.88
31095,2017,13164184.33
31097,2017,7807608.278
31099,2017,19827395.29
31101,2017,11558464.04
31103,2017,1729300.175
31105,2017,14728717.88
31107,2017,21187524.96
31109,2017,13671805.93
31111,2017,22556502.68
31113,2017,2132455.069
31115,2017,998873.1725
31117,2017,938473.948
31119,2017,13314635.21
31121,2017,14826386.67
31123,2017,9287810.269
31125,2017,10423363.68
31127,2017,11012156.82
31129,2017,12635146
31131,2017,10914333.91
31133,2017,7753013.966
31135,2017,21471374.01
31137,2017,23312458.06
31139,2017,16516823.31
31141,2017,24288270.87
31143,2017,14062250.42
31145,2017,11776500.98
31147,2017,13902728.08
31149,2017,2850646.45
31151,2017,16845356.32
31153,2017,2895080.097
31155,2017,20930147.64
31157,2017,9444280.174
31159,2017,17611376.17
31161,2017,9739760.768
31163,2017,4376771.587
31165,2017,2671409.952
31167,2017,11662319.43
31169,2017,17723533.45
31171,2017,133566.7738
31173,2017,13382093.01
31175,2017,7622415.849
31177,2017,6196320.98
31179,2017,14675321.38
31181,2017,9898788.682
31183,2017,3428432.804
31185,2017,23136621.55
31001,2016,19237972.91
31003,2016,28336977.48
31005,2016,465767.6759
31007,2016,4611054.353
31009,2016,318879.1261
31011,2016,24650718.97
31013,2016,14840638.59
31015,2016,4742093.641
31017,2016,3850890.203
31019,2016,21118128.48
31021,2016,12055107.58
31023,2016,18656865.89
31025,2016,11215436.33
31027,2016,24043676.02
31029,2016,19938578.25
31031,2016,2998172.123
31033,2016,14741956.11
31035,2016,17110440.78
31037,2016,7768506.726
31039,2016,19043452.45
31041,2016,21670686.43
31043,2016,5416448.631
31045,2016,2686011.477
31047,2016,18892729.88
31049,2016,4185455.598
31051,2016,14224469.07
31053,2016,13956348.17
31055,2016,1933879.218
31057,2016,11003771.07
31059,2016,23891130.03
31061,2016,11238703.37
31063,2016,7715353.02
31065,2016,10686770.05
31067,2016,26897689.47
31069,2016,4587064.888
31071,2016,1308843.911
31073,2016,8287769.869
31075,2016,0
31077,2016,7306563.61
31079,2016,21659549.25
31081,2016,26830663.45
31083,2016,9897159.836
31085,2016,8680755.234
31087,2016,4846516.641
31089,2016,19422254.24
31091,2016,78058.0381
31093,2016,14567544.82
31095,2016,15829500.28
31097,2016,9510341.929
31099,2016,21768299.46
31101,2016,11460630.9
31103,2016,1492574.214
31105,2016,8768326.825
31107,2016,18104826.36
31109,2016,16236402.12
31111,2016,20926546.1
31113,2016,2424242.064
31115,2016,581049.1874
31117,2016,1000427.906
31119,2016,14778488.7
31121,2016,14353607.12
31123,2016,9152902.784
31125,2016,10229389.69
31127,2016,12529817.81
31129,2016,12776908.36
31131,2016,12805753.97
31133,2016,8330255.399
31135,2016,17143715.61
31137,2016,25080304.22
31139,2016,18547284.94
31141,2016,23374150.89
31143,2016,11530828.45
31145,2016,13610397.43
31147,2016,18189092.87
31149,2016,4319343.589
31151,2016,19887666.49
31153,2016,2601890.087
31155,2016,21384792.95
31157,2016,9833597.69
31159,2016,20895664.64
31161,2016,7133259.623
31163,2016,6081027.175
31165,2016,2351148.488
31167,2016,12079499.8
31169,2016,21361239.88
31171,2016,139007.033
31173,2016,11382832.6
31175,2016,10660024.42
31177,2016,6513325.482
31179,2016,13661996.91
31181,2016,10202953.23
31183,2016,3442875.801
31185,2016,22039888.43
31001,2015,22321949.18
31003,2015,26119014.9
31005,2015,662371.772
31007,2015,3633528.297
31009,2015,778394.2879
31011,2015,17228475.58
31013,2015,7264652.428
31015,2015,4540151.523
31017,2015,5877568.111
31019,2015,26609579.43
31021,2015,20116684.64
31023,2015,17991424.66
31025,2015,12536883.83
31027,2015,21042820.12
31029,2015,9284840.678
31031,2015,6567385.773
31033,2015,7467552.639
31035,2015,10559387.3
31037,2015,9187597.599
31039,2015,24364859.83
31041,2015,29050087.49
31043,2015,5601121.823
31045,2015,2063910.783
31047,2015,22584638.59
31049,2015,2738347.929
31051,2015,13414846.89
31053,2015,20849983.04
31055,2015,2018965.487
31057,2015,6522408.662
31059,2015,21492161.73
31061,2015,12250338.34
31063,2015,8692278.821
31065,2015,14515708.11
31067,2015,11412029.72
31069,2015,2961563.19
31071,2015,1891171.356
31073,2015,12360271.44
31075,2015,299424.2676
31077,2015,8285388.198
31079,2015,15081572.8
31081,2015,26361372.29
31083,2015,13493008.28
31085,2015,7250898.728
31087,2015,4710850.536
31089,2015,25893066.72
31091,2015,354089.0995
31093,2015,14194559.38
31095,2015,8079867.477
31097,2015,4998807.555
31099,2015,23110462.82
31101,2015,6242126.524
31103,2015,1881870.721
31105,2015,6687727.729
31107,2015,15201760.98
31109,2015,16399767.72
31111,2015,23332837.1
31113,2015,2722800.914
31115,2015,1342184.622
31117,2015,2038476.672
31119,2015,19158722.33
31121,2015,17186898.45
31123,2015,6917926.42
31125,2015,10699087.73
31127,2015,7887323.105
31129,2015,7505175.143
31131,2015,10948688.37
31133,2015,5093117.275
31135,2015,10537452.86
31137,2015,26283480.26
31139,2015,18789247.42
31141,2015,26143640.91
31143,2015,14816318.02
31145,2015,16155485.51
31147,2015,8558363.451
31149,2015,4818647.769
31151,2015,11542513.29
31153,2015,1344953.603
31155,2015,17459706.14
31157,2015,6698347.634
31159,2015,11824797.67
31161,2015,4779707.057
31163,2015,6874169.951
31165,2015,2932961.348
31167,2015,12961576.1
31169,2015,14778937.32
31171,2015,550531.891
31173,2015,13868477.18
31175,2015,13369115.75
31177,2015,13078660.18
31179,2015,14847310.25
31181,2015,9977700.931
31183,2015,2684397.878
31185,2015,24755255.35
31001,2014,5403958.488
31003,2014,13027280.28
31005,2014,8095048.081
31007,2014,6684532.448
31009,2014,5025453.474
31011,2014,11477600.95
31013,2014,10236104.84
31015,2014,6496571.004
31017,2014,12970077.97
31019,2014,16698191.6
31021,2014,6492161.982
31023,2014,7943573.928
31025,2014,5388775.842
31027,2014,11785365.42
31029,2014,15214450.35
31031,2014,51736782.42
31033,2014,12028112.65
31035,2014,5570743.97
31037,2014,5098650.617
31039,2014,7784368.165
31041,2014,47627283.14
31043,2014,3005715.478
31045,2014,21121513.01
31047,2014,18067445.97
31049,2014,2595729.206
31051,2014,8497013.73
31053,2014,5595828.983
31055,2014,1194373.368
31057,2014,16935506.66
31059,2014,5931855.498
31061,2014,10845549.77
31063,2014,13946186.84
31065,2014,14321403.02
31067,2014,12910150.09
31069,2014,10000605.08
31071,2014,6226729.388
31073,2014,11797690.64
31075,2014,6340984.225
31077,2014,9304165.302
31079,2014,7118703.996
31081,2014,5726744.226
31083,2014,9189340.878
31085,2014,14108892.4
31087,2014,5089794.601
31089,2014,32083989.4
31091,2014,5476130.374
31093,2014,11961863.41
31095,2014,6841232.03
31097,2014,5812532.395
31099,2014,6153992.134
31101,2014,15078170.44
31103,2014,7351919.089
31105,2014,9672536.949
31107,2014,20133510.33
31109,2014,7444866.117
31111,2014,47328962.2
31113,2014,7973364.358
31115,2014,7925231.132
31117,2014,14126335.45
31119,2014,7401505.815
31121,2014,6506398.481
31123,2014,13502852.33
31125,2014,8739200.866
31127,2014,6388278.893
31129,2014,6362054.708
31131,2014,7457852.69
31133,2014,7166265.526
31135,2014,12784005.66
31137,2014,6969981.79
31139,2014,7720458.448
31141,2014,9430664.14
31143,2014,5974746.418
31145,2014,19595802.72
31147,2014,7886179.647
31149,2014,12267307.35
31151,2014,6110883.927
31153,2014,1296948.518
31155,2014,8341880.511
31157,2014,7150616.663
31159,2014,6396587.473
31161,2014,24196503.92
31163,2014,7224258.927
31165,2014,7722112.358
31167,2014,7565839.966
31169,2014,6095276.201
31171,2014,6965223.633
31173,2014,5769873.529
31175,2014,15901603.75
31177,2014,4540205.837
31179,2014,6655672.342
31181,2014,9154142.54
31183,2014,6305180.438
31185,2014,4703507.348
31001,2013,12917016.94
31003,2013,16883793.91
31005,2013,357280.335
31007,2013,5240309.576
31009,2013,285418.8599
31011,2013,14030028.06
31013,2013,9882482.74
31015,2013,3044028.326
31017,2013,3418081.512
31019,2013,16663974.53
31021,2013,14756232.97
31023,2013,15490288.12
31025,2013,14075685.7
31027,2013,16112684.8
31029,2013,18720343.97
31031,2013,2570130.018
31033,2013,14479479.87
31035,2013,13747730.03
31037,2013,11586753.96
31039,2013,16945195.9
31041,2013,18124112.59
31043,2013,5954456.062
31045,2013,3382348.234
31047,2013,16384884.02
31049,2013,4195087.658
31051,2013,12077576.02
31053,2013,13342427.88
31055,2013,3053969.815
31057,2013,12216107.22
31059,2013,17943271.47
31061,2013,8816206.999
31063,2013,9465082.567
31065,2013,13221212.14
31067,2013,31341643.1
31069,2013,4051229.857
31071,2013,1194665.318
31073,2013,9331073.144
31075,2013,116294.7592
31077,2013,6715614.047
31079,2013,12252976.03
31081,2013,13800876.16
31083,2013,10023861.86
31085,2013,9140927.327
31087,2013,5399041.616
31089,2013,17940527.36
31091,2013,163616.6296
31093,2013,9434240.3
31095,2013,15844684.15
31097,2013,10211695.95
31099,2013,13020216.2
31101,2013,9770985.881
31103,2013,1538688.551
31105,2013,9364368.407
31107,2013,17147343.42
31109,2013,17055825.86
31111,2013,17954436.24
31113,2013,1764327.911
31115,2013,666801.0703
31117,2013,612835.1306
31119,2013,14569987.12
31121,2013,9361168.38
31123,2013,6795770.977
31125,2013,10053214.35
31127,2013,12243834.01
31129,2013,9260162.044
31131,2013,18654511.17
31133,2013,13446863.28
31135,2013,21231027.33
31137,2013,14691241.39
31139,2013,12342319.92
31141,2013,21728962.23
31143,2013,11388559.91
31145,2013,14630410.91
31147,2013,15251157.28
31149,2013,3231729.707
31151,2013,14409810.25
31153,2013,4191993.585
31155,2013,20442238.88
31157,2013,8433908.66
31159,2013,14459088.53
31161,2013,7294280.596
31163,2013,5962067.631
31165,2013,1764587.98
31167,2013,13319997.73
31169,2013,14426801.43
31171,2013,112035.1916
31173,2013,9991746.002
31175,2013,7863781.582
31177,2013,12416366.83
31179,2013,12439919.67
31181,2013,9434262.776
31183,2013,3458017.634
31185,2013,15108915.54
31001,2012,12405851.93
31003,2012,16419900.53
31005,2012,248909.4807
31007,2012,5006168.177
31009,2012,232291.2059
31011,2012,13183995.89
31013,2012,11439927.87
31015,2012,2471646.324
31017,2012,3425958.32
31019,2012,16136802.75
31021,2012,11879917.67
31023,2012,13497077.76
31025,2012,11367717.11
31027,2012,12789648.02
31029,2012,14444855.53
31031,2012,2267238.18
31033,2012,15297597.78
31035,2012,12821584.45
31037,2012,7985173.803
31039,2012,13078659.28
31041,2012,17949985.34
31043,2012,4808487.434
31045,2012,2930775.406
31047,2012,16377352.63
31049,2012,4286900.639
31051,2012,9817540.177
31053,2012,11449332.56
31055,2012,2588216.255
31057,2012,10412440.34
31059,2012,14411489.84
31061,2012,8237214.2
31063,2012,8709487.706
31065,2012,10863154.47
31067,2012,19433142.22
31069,2012,4005735.665
31071,2012,1166641.305
31073,2012,8223865.753
31075,2012,2064.125812
31077,2012,6605155.935
31079,2012,12692357.37
31081,2012,14002058.22
31083,2012,8829344.828
31085,2012,8358943.361
31087,2012,5252145.34
31089,2012,18424114.61
31091,2012,8080.694427
31093,2012,9335167.432
31095,2012,10189566.84
31097,2012,7225284.66
31099,2012,12553712.58
31101,2012,9211840.798
31103,2012,1414983.205
31105,2012,10678682.18
31107,2012,12378380.18
31109,2012,13094521.14
31111,2012,17687877.18
31113,2012,1798627.359
31115,2012,666428.3046
31117,2012,491320.5463
31119,2012,11339587.7
31121,2012,9257604.269
31123,2012,7156021.41
31125,2012,7945756.814
31127,2012,10029333.38
31129,2012,8897795.234
31131,2012,12781506.55
31133,2012,8550991.711
31135,2012,18133859.67
31137,2012,14706609.91
31139,2012,10622091.27
31141,2012,15549389.66
31143,2012,10280412.25
31145,2012,12775828.58
31147,2012,10855634.85
31149,2012,3419138.674
31151,2012,11232167.42
31153,2012,3049620
31155,2012,14814118.09
31157,2012,8177224.323
31159,2012,12713987.28
31161,2012,6831523.902
31163,2012,5911378.506
31165,2012,1380728.701
31167,2012,8198967.099
31169,2012,11122138.23
31171,2012,50497.28611
31173,2012,8117494.903
31175,2012,7976553.745
31177,2012,8700078.678
31179,2012,10062197.69
31181,2012,7979152.894
31183,2012,4034840.707
31185,2012,13001521.53
31001,2011,13924740.72
31003,2011,18190155.06
31005,2011,282443.0355
31007,2011,5565341.244
31009,2011,235810.8081
31011,2011,13866271.89
31013,2011,12320302
31015,2011,2662389.593
31017,2011,3914745.31
31019,2011,17930209.32
31021,2011,11810933.91
31023,2011,14880432.87
31025,2011,11657940.56
31027,2011,15105930.66
31029,2011,18199366.35
31031,2011,2603024.99
31033,2011,17032960.54
31035,2011,13795756.08
31037,2011,8665822.426
31039,2011,14128630.35
31041,2011,21133156.28
31043,2011,4448355.733
31045,2011,2980297.038
31047,2011,18142593.84
31049,2011,5215080.788
31051,2011,10277319.93
31053,2011,12569652.37
31055,2011,2456516.863
31057,2011,12762132.8
31059,2011,15670129.13
31061,2011,9017837.888
31063,2011,9635855.798
31065,2011,12627058.23
31067,2011,20777036.21
31069,2011,5261885.748
31071,2011,1409926.472
31073,2011,9367210.321
31075,2011,1005.391485
31077,2011,7249402.985
31079,2011,14640012.54
31081,2011,15896165.05
31083,2011,10210978.48
31085,2011,9064354.96
31087,2011,5700739.131
31089,2011,19984973.74
31091,2011,8244.653081
31093,2011,10074006.07
31095,2011,11678211.16
31097,2011,7930794.884
31099,2011,14258603.77
31101,2011,10214639.08
31103,2011,1527289.319
31105,2011,11902669.24
31107,2011,13378995.84
31109,2011,14604481.69
31111,2011,20286528.07
31113,2011,2049748.534
31115,2011,760927.4452
31117,2011,698513.4504
31119,2011,12207693.72
31121,2011,10265301.73
31123,2011,7995324.851
31125,2011,8451850.094
31127,2011,10073088.15
31129,2011,9242121.019
31131,2011,13209215.34
31133,2011,9021429.837
31135,2011,23386680.4
31137,2011,16761798.26
31139,2011,12119186.05
31141,2011,16219025.26
31143,2011,11281910.86
31145,2011,14224058.39
31147,2011,12139167.66
31149,2011,3822386.593
31151,2011,12052067.31
31153,2011,3139236.366
31155,2011,16083554.3
31157,2011,9015876.931
31159,2011,13563738.74
31161,2011,8007128.236
31163,2011,6605868.283
31165,2011,1469398.479
31167,2011,9316701.579
31169,2011,12108419.06
31171,2011,53912.4575
31173,2011,8792071.029
31175,2011,9178525.578
31177,2011,8624595.838
31179,2011,10832402.32
31181,2011,8596763.768
31183,2011,4674448.126
31185,2011,14949068.55
31001,2010,13065016.35
31003,2010,17292344.78
31005,2010,262134.874
31007,2010,5272162.639
31009,2010,244633.6148
31011,2010,13884505.7
31013,2010,12047769.51
31015,2010,2602973.161
31017,2010,3607990.947
31019,2010,16994205.06
31021,2010,12511137.44
31023,2010,14214222.66
31025,2010,11971721.95
31027,2010,13469204.8
31029,2010,15212359.03
31031,2010,2387704.129
31033,2010,16110410.33
31035,2010,13502838.13
31037,2010,8409452.8
31039,2010,13773572.2
31041,2010,18903728.11
31043,2010,5063978.457
31045,2010,3086497.308
31047,2010,17247536.16
31049,2010,4514678.011
31051,2010,10339178.93
31053,2010,12057673.9
31055,2010,2725736.843
31057,2010,10965688.12
31059,2010,15177220.51
31061,2010,8674884.946
31063,2010,9172251.923
31065,2010,11440350.21
31067,2010,20465690.07
31069,2010,4218573.801
31071,2010,1228628.86
31073,2010,8660827.251
31075,2010,2173.799722
31077,2010,6956109.965
31079,2010,13366744.78
31081,2010,14746034.42
31083,2010,9298477.455
31085,2010,8803081.985
31087,2010,5531209.392
31089,2010,19403049.45
31091,2010,8510.048754
31093,2010,9831176.106
31095,2010,10730972.61
31097,2010,7609188.205
31099,2010,13220733.32
31101,2010,9701296.716
31103,2010,1490165.996
31105,2010,11246076.29
31107,2010,13036084.92
31109,2010,13790276.85
31111,2010,18627693.26
31113,2010,1894194.447
31115,2010,701837.8698
31117,2010,517426.0505
31119,2010,11942097.93
31121,2010,9749491.753
31123,2010,7536244.766
31125,2010,8367941.454
31127,2010,10562225.41
31129,2010,9370564.86
31131,2010,13460630.75
31133,2010,9005334.505
31135,2010,19097372.29
31137,2010,15488021.29
31139,2010,11186478.52
31141,2010,16375580.75
31143,2010,10826644.95
31145,2010,13454651.09
31147,2010,11432431.04
31149,2010,3600808.95
31151,2010,11828970.05
31153,2010,3211656.513
31155,2010,15601241.74
31157,2010,8611707.606
31159,2010,13389523.96
31161,2010,7194505.621
31163,2010,6225469.821
31165,2010,1454091.435
31167,2010,8634605.649
31169,2010,11713094.64
31171,2010,53180.37585
31173,2010,8548804.563
31175,2010,8400374.729
31177,2010,9162342.962
31179,2010,10596835.91
31181,2010,8403111.979
31183,2010,4249225.292
31185,2010,13692335.86
30001,2019,1376698
30003,2019,7560451
30005,2019,15351208
30007,2019,2363693
30009,2019,1852276
30011,2019,3246688
30013,2019,10288055
30015,2019,33352679
30017,2019,2330747
30019,2019,16747732
30021,2019,9621829
30023,2019,162056
30025,2019,3371528
30027,2019,10436313
30029,2019,1159714
30031,2019,3573383
30033,2019,3996504
30035,2019,12340612
30037,2019,2401508
30039,2019,147506
30041,2019,25759983
30043,2019,327007
30045,2019,5033234
30047,2019,1187137
